x,y,z,s1,s2,s3,s4
-16900,1684,-2460,82,72,90,89
-16780,1672,-2536,82,72,90,89
-16864,1636,-2784,82,72,90,89
-16876,1672,-2532,82,72,90,89
-16720,1636,-2664,82,72,90,89
-16812,1672,-2604,83,72,90,89
-16656,1632,-2480,82,72,90,89
-16772,1676,-2500,82,72,90,89
-16860,1720,-2412,82,72,90,89
-16760,1796,-2440,82,72,90,89
-16788,1712,-2456,82,72,90,89
-16836,1676,-2272,82,72,90,89
-16860,1852,-2380,82,72,90,89
-16760,1824,-2460,82,72,90,89
-16760,1656,-2432,82,72,90,89
-16748,1752,-2328,82,72,90,89
-16688,1772,-2376,82,72,90,89
-16696,1792,-2316,82,72,90,89
-16692,1800,-2380,82,72,90,89
-16836,1812,-2336,82,72,90,89
-16732,1712,-2396,82,72,90,89
-16780,1748,-2556,82,72,90,89
-16828,1760,-2512,82,72,90,89
-16660,1688,-2420,82,72,90,89
-16692,1632,-2292,82,72,90,89
-16696,1624,-2356,82,72,90,89
-16628,1672,-2488,82,72,90,89
-16704,1572,-2588,82,72,90,89
-16720,1564,-2456,82,72,90,89
-16644,1656,-2436,83,72,90,89
-16584,1640,-2516,82,72,90,89
-16632,1688,-2432,82,72,90,89
-16656,1600,-2568,82,72,90,89
-16536,1568,-2628,82,72,90,89
-16632,1712,-2564,82,72,90,89
-16500,1544,-2500,82,72,90,89
-16588,1460,-2512,82,72,90,89
-16496,1576,-2512,83,72,90,89
-16512,1604,-2496,83,72,90,89
-16352,1552,-2472,83,72,90,89
-16232,1688,-2412,83,72,90,89
-16412,1692,-2344,83,72,90,89
-16460,1856,-2456,83,72,90,89
-16568,1980,-2260,83,71,90,89
-16812,2040,-2376,83,72,90,89
-16996,1912,-2488,83,71,91,89
-17120,1984,-2476,83,71,90,89
-17004,1936,-2596,83,71,91,89
-16968,2048,-2684,83,71,91,89
-16736,2232,-2572,83,71,91,89
-16756,2304,-2832,83,70,91,89
-16748,2412,-2956,83,70,91,89
-16668,2648,-2964,83,70,91,89
-16772,2712,-2856,84,69,91,88
-17020,2608,-2724,83,69,91,88
-17168,2612,-2680,83,70,91,87
-17228,2396,-2536,84,69,91,87
-17244,2080,-2684,84,69,91,87
-17080,1968,-2660,84,69,91,87
-16972,1752,-2532,84,69,91,87
-16984,1316,-2956,84,68,91,87
-16884,1276,-2856,84,68,91,87
-17132,1052,-3152,84,69,91,87
-17388,1048,-3032,84,69,91,87
-17592,748,-3040,84,68,92,87
-17764,388,-3472,85,69,92,87
-17732,156,-3612,85,69,92,87
-17604,-132,-4176,85,69,92,87
-17320,-304,-4172,85,70,92,87
-17224,-544,-4100,85,70,92,87
-17108,-756,-3812,85,70,92,87
-17156,-800,-3580,86,71,92,87
-17076,-1024,-3048,86,71,92,87
-17028,-1156,-2656,86,71,92,88
-17024,-1132,-2256,86,72,92,88
-17064,-1000,-1844,86,73,92,88
-17072,-584,-1536,86,73,92,88
-17428,-240,-1408,86,73,93,88
-17772,512,-1696,86,73,93,89
-17940,1208,-2312,86,73,93,89
-18176,1696,-2688,86,73,93,89
-18248,1968,-3608,86,74,93,89
-18060,2028,-4332,86,74,93,89
-18044,2132,-4476,86,74,93,90
-18036,2236,-4832,86,75,93,90
-18220,2252,-5016,86,75,93,90
-18488,2312,-5008,86,75,93,90
-18520,2344,-5140,86,75,93,90
-18448,2324,-5140,86,75,93,91
-18224,2160,-5288,86,76,93,91
-18180,1908,-5452,86,76,93,91
-18248,1556,-5520,86,76,93,91
-18472,1332,-5732,86,77,93,91
-18592,928,-5856,86,77,93,91
-18956,1000,-6144,86,78,92,92
-19492,848,-6268,86,78,92,92
-19448,816,-6376,86,78,92,92
-19500,980,-6780,86,79,92,92
-19916,1016,-7056,86,79,92,92
-20292,1288,-7352,86,79,92,92
-20900,1852,-7992,86,79,92,92
-21344,2256,-8084,85,79,92,92
-21968,2880,-8780,85,79,92,92
-22668,3752,-9580,85,79,91,92
-23280,4536,-10008,84,80,91,92
-24120,5404,-10556,84,80,91,93
-24480,6528,-11168,83,80,91,92
-24524,6988,-11272,83,80,90,92
-24136,7412,-11452,82,81,90,93
-23376,7520,-11220,81,81,89,93
-22360,7256,-11284,80,81,88,93
-21968,7100,-11020,79,82,87,92
-21232,6540,-10692,78,82,86,93
-20776,5728,-10776,78,82,86,92
-20780,4740,-10828,77,82,85,92
-20576,4100,-10904,76,82,84,92
-20340,3080,-10904,75,82,84,92
-20648,2032,-11188,74,83,83,91
-21304,1180,-10988,73,83,82,90
-22944,496,-11036,72,83,82,90
-25040,120,-10888,70,83,80,89
-26652,-148,-10868,69,83,79,89
-28736,-100,-10924,68,83,77,88
-31160,-156,-10620,66,82,76,87
-32768,-176,-9924,65,82,75,86
-32768,-260,-9540,64,82,74,85
-32768,-516,-9232,63,82,73,84
-32768,-800,-9548,62,82,72,83
-32768,-1012,-9780,63,82,73,82
-32248,-1664,-10324,62,81,72,81
