x,y,z,s1,s2,s3,s4
-17660,-1576,720,82,71,87,89
-17604,-1684,452,81,71,87,89
-17344,-1608,364,81,71,87,89
-17372,-1612,256,81,71,87,89
-17356,-1588,228,81,71,87,89
-17548,-1240,-56,81,71,87,89
-17388,-1060,-112,81,71,87,89
-17412,-824,-248,81,71,87,89
-17316,-812,-360,81,71,86,89
-17352,-376,-424,81,72,86,89
-17384,-268,-572,81,72,86,89
-16908,136,-976,81,72,86,89
-16992,180,-784,81,72,86,89
-18420,60,-740,80,72,86,89
-18448,528,-924,80,72,86,89
-17856,1184,-940,80,72,86,89
-17444,1360,-1272,80,72,85,89
-17520,1308,-1268,79,72,85,89
-17964,1372,-1148,79,72,85,89
-18136,1792,-1336,79,72,85,89
-17748,1980,-1572,79,72,85,89
-17692,1944,-1664,79,73,85,89
-17748,2056,-1636,79,72,85,89
-17820,2172,-1904,78,73,85,89
-17712,2324,-1948,78,72,84,89
-17940,2436,-1912,78,72,84,89
-18088,2308,-1816,77,72,84,89
-18240,2340,-2012,77,72,83,88
-18244,2396,-2076,77,72,83,88
-18184,2204,-1988,77,73,83,88
-18208,2092,-1956,76,72,83,88
-17552,1916,-2108,76,72,82,88
-18336,2048,-1836,76,72,82,88
-19096,2256,-1764,75,72,82,88
-18136,1808,-2252,75,72,81,88
-18104,1804,-2084,75,72,81,88
-18296,1724,-2152,74,72,80,87
-18196,1492,-2336,73,72,79,87
-18732,1536,-2380,73,73,79,87
-18320,1480,-2736,73,72,78,87
-18764,1384,-2952,72,72,78,87
-18840,1396,-3168,71,72,77,86
-18524,1392,-3456,71,72,76,86
-18352,1084,-3488,70,72,76,86
-18144,960,-3632,70,72,75,86
-18336,652,-4008,69,72,74,86
-18572,588,-4228,68,72,74,85
-18532,384,-4560,68,71,73,85
-18196,288,-5072,67,72,73,85
-18008,252,-5100,66,72,72,85
-18056,292,-5388,66,72,72,84
-18184,328,-5440,65,72,72,84
-18248,360,-5700,64,72,71,83
-18148,360,-5320,63,72,70,83
-18376,444,-4628,63,72,70,83
-18688,344,-4316,62,72,70,83
-19324,232,-3608,61,71,69,82
-20084,256,-2976,61,71,69,82
-20784,116,-2576,60,71,68,81
-21260,-76,-2184,60,70,68,81
-21540,-184,-2028,59,70,68,80
-21892,-636,-1904,59,70,68,80
-21868,-616,-2112,58,70,67,79
-21796,-512,-2388,58,70,67,78
-21728,104,-3036,58,69,67,78
-21584,616,-3688,58,69,67,77
-21388,1264,-4280,58,68,67,78
-21708,1612,-4592,58,67,67,76
-22116,1584,-5020,58,67,67,77
-22896,1144,-5048,58,67,67,75
-23408,676,-4860,57,65,67,75
-23876,-160,-4872,58,65,67,74
-24228,-628,-4916,58,64,67,73
-24472,-968,-4996,57,63,67,73
-24956,-1212,-4544,58,61,67,73
-25348,-1464,-4112,58,61,67,72
-25480,-1636,-3820,58,61,67,71
-25508,-1824,-3280,58,60,67,71
-25236,-1660,-2900,58,60,67,70
-24416,-1408,-2560,58,60,67,70
-23720,-1240,-2328,58,60,67,70
-23104,-920,-2400,58,59,68,70
-22408,-936,-2164,58,59,67,70
-21920,-680,-2044,58,60,67,70
-21312,-532,-1876,58,60,67,70
-20540,-176,-1712,58,60,67,70
-20024,20,-1536,58,60,67,70
-19544,368,-952,59,60,66,69
-19260,716,-688,59,59,67,69
-19156,1332,-436,59,59,67,68
-19048,1512,-688,59,59,67,67
-18664,1676,-1076,58,59,67,66
-18396,2032,-1504,58,59,67,66
-17516,2156,-2808,59,58,67,66
-16768,1956,-4040,58,58,66,67
-16036,1980,-4936,58,58,66,66
-15124,1920,-5600,58,58,67,66
-14496,1772,-6160,58,58,66,65
-14140,1724,-6100,58,56,66,65
-13764,1416,-6120,58,57,66,66
-13568,1392,-6036,58,56,66,65
-13284,1192,-5924,58,56,66,66
-13144,1004,-5920,58,57,66,66
-12768,800,-5944,57,57,66,66
-12340,580,-5892,58,57,67,66
-12068,292,-5708,58,57,67,67
-11760,4,-4888,58,58,67,66
-11400,-120,-4900,58,58,67,68
-11220,-36,-4488,58,57,67,67
-11120,-112,-4508,59,57,67,67
-10900,208,-4584,58,58,67,67
-10800,212,-5012,58,58,67,67
-10676,292,-5300,59,58,67,67
-10444,640,-5672,59,58,67,67
-10224,884,-5736,58,58,66,67
-10052,1276,-5860,59,58,67,67
-10116,1652,-5624,59,58,67,67
-10028,1772,-5496,59,58,66,67
-10164,2020,-5292,58,58,66,67
-10320,2068,-4964,59,58,67,67
-10232,1888,-4988,58,58,66,66
-10348,1804,-4724,58,57,66,66
-10208,1540,-4656,58,57,66,67
-10112,1296,-4372,58,57,66,66
-9884,1064,-4020,58,57,66,67
-9840,992,-3760,58,57,66,66
-9684,620,-3540,58,57,66,67
-9488,372,-3424,58,57,66,67
