x,y,z,s1,s2,s3,s4
-12580,-7960,-6896,34,59,38,60
-12416,-7260,-6984,34,58,38,60
-12680,-6728,-7216,34,59,38,60
-12824,-6040,-7788,34,58,38,60
-13100,-5528,-7600,35,58,37,59
-13284,-5336,-7452,34,58,37,59
-13268,-5148,-7212,34,59,38,59
-12536,-4792,-6968,34,58,37,59
-13028,-4776,-7140,34,58,37,59
-13492,-4452,-7340,34,58,37,59
-13104,-3912,-7336,33,58,38,59
-13316,-3536,-7624,32,58,38,58
-13680,-3188,-7716,34,58,38,58
-13940,-3092,-7720,33,58,37,58
-13848,-2980,-8256,34,58,37,57
-13580,-2616,-8456,33,57,37,57
-13136,-2432,-8404,33,58,37,57
-12608,-2052,-8596,32,58,37,58
-11692,-1676,-8516,33,60,37,57
-10768,-1624,-8328,33,59,37,58
-9936,-1540,-7932,34,59,37,57
-9372,-1436,-7740,34,57,38,57
-8764,-1312,-7192,33,59,37,58
-8204,-1336,-7176,33,58,38,57
-7964,-1332,-6936,33,59,37,56
-7356,-1388,-6788,34,59,38,57
-7172,-1412,-6440,34,59,37,57
-6900,-1384,-6336,34,59,38,56
-6520,-1356,-6300,34,59,37,55
-6316,-1220,-6124,34,58,38,56
-6012,-1240,-6160,34,57,38,56
-5868,-1164,-6080,34,58,38,55
-5528,-1148,-6076,34,59,38,56
-5328,-940,-6460,34,59,38,56
-4984,-824,-6396,34,58,37,56
-4888,-668,-6748,34,58,37,55
-4696,-664,-6908,34,59,37,56
-4512,-532,-7068,34,58,37,55
-4432,-588,-7296,34,58,37,56
-4188,-408,-7592,34,59,37,56
-3936,-364,-7732,34,58,37,55
-3852,-172,-7808,34,57,38,57
-3772,60,-8044,34,57,38,56
-3912,28,-8196,34,57,37,57
-3952,180,-8392,33,57,37,56
-4288,292,-8416,34,58,38,57
-4768,348,-8784,34,58,38,57
-5160,428,-8928,34,57,38,56
-5680,520,-9120,34,58,37,56
-6100,484,-9428,33,58,38,57
-6460,620,-9496,33,57,38,56
-6564,608,-9696,33,57,37,56
-7044,632,-9696,33,58,37,56
-7196,612,-10052,34,57,37,56
-7428,904,-10284,32,57,37,55
-7592,632,-10588,33,57,36,54
-7752,660,-10544,32,56,37,55
-7912,700,-10476,32,62,36,59
-8228,1020,-9620,30,65,37,62
-7912,1592,-3636,30,68,35,64
-4696,3140,368,31,68,36,62
-2396,6796,-860,29,66,36,59
632,7292,-4768,30,66,35,58
3360,8660,-12360,31,67,35,57
3108,7436,-14408,34,68,36,60
-880,2844,-14724,34,70,36,60
-11952,-972,-15008,35,73,36,64
-20220,-4516,-15920,34,74,36,67
-30040,-4764,-18428,34,75,35,69
-32768,-2932,-19032,34,77,35,72
-32768,-308,-18816,34,77,36,72
-29276,1040,-17760,34,78,36,74
-26276,3096,-14068,34,78,37,75
-21184,3752,-10008,33,78,35,75
-17824,3300,-7348,31,79,35,76
-16076,1872,-4888,29,79,34,76
-14832,-348,-3728,29,79,35,77
-15244,-1544,-3844,30,80,34,78
-16416,-3048,-4480,30,81,33,78
-19640,-4344,-5356,28,80,34,79
-23316,-5540,-7288,28,80,38,79
-26924,-5940,-8640,30,81,41,78
-28384,-5604,-10436,30,81,42,80
-28832,-4756,-12848,32,82,47,81
-28472,-4452,-15224,31,82,51,80
-26380,-4872,-16516,30,82,51,80
-24548,-5472,-17984,30,82,54,81
-21852,-6064,-18216,30,83,55,80
-19052,-6908,-17704,33,83,57,81
-16492,-8208,-16412,34,82,59,81
-14984,-9300,-15372,37,83,61,82
-14108,-10016,-14176,39,83,61,81
-13908,-11332,-12648,42,83,62,81
-15912,-11988,-11304,42,84,63,81
-18708,-11556,-10744,44,83,64,82
-21336,-11184,-9664,45,84,65,82
-23224,-10780,-8752,46,84,65,82
-24420,-10364,-8600,47,84,66,82
-24456,-9916,-8372,47,85,66,81
-23888,-9064,-8232,47,84,66,81
