x,y,z,1,2,3,4
-14940,-468,-4992,59,56,66,55
-17020,-184,-6232,59,56,66,55
-17268,-452,-6972,59,55,66,56
-16928,-864,-7956,60,54,66,56
-17288,-832,-8100,60,56,66,56
-17236,-876,-8172,60,55,66,57
-16956,-708,-8064,61,55,67,58
-17188,-716,-7676,61,55,67,57
-16804,92,-7364,62,54,67,57
,,,,,,
,,,,,,
-12728,20,-4628,67,63,73,62
-12456,-72,-4716,66,64,73,62
-12876,-396,-5140,67,64,73,63
-12680,-332,-4996,67,64,73,62
-12608,-616,-5380,67,64,73,64
-13460,-624,-5212,67,64,73,64
-12488,-640,-5252,67,65,73,64
-11880,-700,-4996,67,65,73,65
-11508,-1092,-4516,67,65,73,65
-11704,-1304,-4120,67,65,72,64
-12160,-1588,-3848,67,65,73,64
-12484,-1796,-3864,67,65,72,64
-12544,-1940,-4148,67,65,72,64
-12464,-2300,-4680,67,65,73,64
-12172,-2520,-5476,67,65,73,64
-11868,-2700,-6120,67,65,72,64
-11648,-2924,-6232,67,65,72,64
-11528,-3068,-6444,67,65,72,65
-11412,-3064,-6564,67,65,72,65
-11176,-3260,-6724,67,65,72,65
-11136,-3112,-6488,67,65,72,65
-11312,-3264,-6308,67,65,72,65
-11636,-3260,-6304,67,65,72,65
-11904,-3204,-6056,67,66,72,65
-11976,-3332,-5908,67,66,72,65
-11872,-3580,-5820,67,66,72,65
-11648,-3596,-5776,66,65,72,65
-11548,-3624,-5760,66,65,72,65
-11296,-3780,-5712,66,65,72,65
-11228,-3816,-5644,66,65,72,66
-11084,-3848,-5680,66,65,72,66
-11184,-3932,-5560,66,64,72,66
-11320,-4056,-5612,66,65,72,65
-11584,-4140,-5480,66,65,72,65
-11720,-4272,-5288,66,64,72,64
-11976,-4524,-5180,66,65,72,64
-12208,-4764,-5060,66,65,72,64
-12336,-4984,-4844,66,65,71,63
-12348,-4976,-4584,66,65,71,64
-12388,-5120,-4576,66,65,71,63
-12420,-5256,-4628,65,64,71,63
-12584,-5368,-4312,65,64,71,62
-12452,-5372,-4400,65,65,71,62
-12496,-5448,-4292,65,64,71,62
-12552,-5508,-4224,66,64,71,61
-12580,-5540,-4180,65,64,71,61
-12600,-5348,-3944,65,64,71,62
-12620,-5272,-4084,65,63,71,62
-12628,-5256,-4000,65,64,71,61
-12704,-5188,-3996,64,64,71,60
-12800,-5068,-3896,65,64,71,61
-12920,-5172,-4016,65,63,71,60
-12884,-5108,-4044,65,63,70,61
-13160,-5152,-4000,65,63,70,60
-13236,-4592,-4096,64,64,70,61
-13336,-4412,-4044,64,64,70,61
-13424,-4304,-4100,64,63,70,60
-13588,-4092,-4008,64,64,70,60
-13780,-3748,-4108,64,63,70,60
-13936,-3608,-4188,64,62,70,59
-14212,-3476,-4088,64,63,70,59
-14416,-3160,-3984,64,64,70,61
-14800,-2972,-4048,64,64,69,61
-14952,-2908,-3880,64,64,69,59
-14512,-2904,-4152,63,64,69,56
-15220,-2712,-4020,63,64,69,57
-15516,-2460,-3912,63,63,69,60
-15820,-2396,-3944,63,63,68,59
-16292,-2200,-3852,63,63,69,60
-16632,-2072,-3936,63,63,69,60
-16820,-1932,-3888,63,62,68,58
-17112,-1924,-3832,63,63,68,59
-17176,-1672,-4028,62,63,68,59
-17392,-1640,-3812,63,62,68,59
-17460,-1616,-3960,62,62,68,59
-17596,-1480,-3916,62,63,68,61
-17652,-1308,-3836,62,62,68,60
-17672,-1220,-3984,62,62,67,61
-17808,-1356,-3992,62,62,67,61
-17696,-1172,-3944,62,63,67,62
-17828,-1164,-3928,62,62,67,61
-17916,-1372,-4024,62,62,67,61
-17960,-1204,-4004,62,62,67,61
-17900,-1332,-3952,62,62,67,61
-18144,-1220,-4068,62,62,67,61
-18284,-1300,-4176,62,62,67,62
-18420,-1192,-4144,62,62,67,61
-19056,-1368,-4276,61,62,67,60
-20400,-1556,-4224,61,63,67,61
-20924,-1272,-4012,61,62,67,61
-20800,-1232,-4300,61,63,67,62
-20092,-1184,-4204,61,62,67,62
-19648,-1408,-4284,61,63,67,61
-19536,-1644,-4300,61,63,67,62
-19612,-1716,-4160,61,62,66,62
-19088,-1668,-4252,61,62,67,62
-18708,-1596,-4088,61,61,66,62
-18032,-1528,-4116,61,63,66,62
-17768,-1568,-3944,61,62,66,62
-17452,-1088,-3960,61,62,66,62
-17248,-1012,-4060,61,61,66,62
-17132,-988,-4148,61,62,66,63
-17116,-792,-4080,60,62,66,62
-17208,-500,-3984,60,62,66,62
-17440,-336,-4032,61,62,66,63
-17568,-316,-4304,61,62,66,63
-17688,-288,-4116,61,61,66,62
-17904,-256,-4228,61,63,66,62
-18112,-60,-4240,61,62,66,62
-18292,-104,-4256,61,62,66,63
-18576,-216,-4244,60,62,66,63
-18584,-100,-4192,61,63,66,63
-18680,-12,-4128,60,63,66,63
-18760,-84,-4268,60,63,66,63
-18900,-108,-4292,60,63,66,63
-18876,8,-4140,61,62,66,63
-18892,-128,-3952,61,62,66,63
-18652,-40,-4168,60,63,66,64
-18456,-48,-4176,61,62,66,64
-18316,60,-4260,60,63,65,64
-18256,236,-4176,60,63,65,63
-18028,380,-4152,60,62,66,63
-17880,356,-4348,60,62,66,64
-17644,620,-4324,60,62,66,63
-17460,860,-4408,60,62,66,63
-17352,896,-4488,60,62,66,64
-17152,992,-4620,60,62,65,64
-17176,980,-4588,60,61,65,64
-17404,1120,-4836,60,61,65,64
-17188,1260,-4772,60,61,65,64
-17624,1080,-4780,60,62,66,64
-17620,1348,-4948,60,61,65,64
-17704,1340,-4916,60,61,66,64
-17744,1240,-5088,60,61,65,64
-17752,1104,-5284,60,61,65,64
-17716,1236,-5236,59,61,65,64
-17640,1204,-5348,60,61,65,63
-17668,1084,-5512,59,62,65,64
-17088,1204,-5624,59,62,65,64
-17404,764,-5388,59,61,65,64
-17024,1184,-5620,59,61,65,64
-16916,836,-5532,59,61,65,64
-16712,668,-5832,59,62,65,63
-16356,252,-5848,59,62,65,63
-16244,224,-5896,59,61,65,63
-16140,184,-5824,59,61,65,64
-16164,256,-6048,58,62,64,64
-16288,200,-5992,59,61,65,64
-16400,180,-5996,59,61,64,64
-16568,172,-5944,58,62,64,64
-16696,256,-5944,58,61,64,63
-16752,264,-6016,58,61,64,64
-16596,228,-5964,58,61,64,64
-16688,140,-5788,59,61,64,64
-16544,24,-5788,58,62,64,64
-16460,-108,-5864,58,62,64,64
-16220,-164,-5812,58,62,64,64
-16260,-236,-5784,58,62,64,64
-16112,-444,-5732,58,62,64,64
-16076,-656,-5688,58,62,64,65
-16024,-700,-5756,58,62,64,65
-16096,-788,-5628,58,62,63,65
-15924,-832,-5656,58,62,63,64
-16012,-856,-5464,58,62,63,65
-16256,-944,-5420,58,62,64,65
-16244,-964,-5240,57,62,63,65
-16240,-1000,-5084,58,62,63,65
-16220,-1088,-5060,57,63,63,65
-16188,-1168,-4828,58,62,63,65
-16088,-1272,-4764,58,63,63,65
-15984,-1388,-4620,57,62,63,65
-16104,-1360,-4700,58,62,63,65
-16224,-1408,-4732,57,62,63,65
-16200,-1360,-4616,57,63,63,65
-16500,-1296,-4968,57,62,63,64
-16420,-1244,-4868,57,62,63,65
-16724,-1268,-4788,57,62,63,65
-16552,-1116,-5020,57,62,62,64
-16792,-1136,-4880,57,62,63,64
-16840,-1136,-5028,57,63,63,65
-16900,-1196,-4992,57,62,62,65
-16868,-1260,-4888,57,62,63,65
-16928,-1288,-5124,56,62,63,65
-16836,-1392,-4956,56,62,62,65
-16700,-1400,-4932,56,62,62,64
-16796,-1420,-4940,56,63,62,64
-16624,-1484,-4952,56,62,62,64
-16428,-1412,-5088,56,62,62,63
-16468,-1452,-5084,56,62,62,63
-16464,-1440,-4864,56,62,62,64
-16368,-1456,-4968,56,63,61,64
-16296,-1216,-4908,56,63,61,64
-16148,-1148,-5044,56,63,62,65
-16056,-1120,-4964,56,63,61,64
-15804,-888,-5112,55,62,61,65
-15672,-668,-5476,56,62,61,65
-15544,-388,-5632,56,62,61,65
-15276,-284,-5896,55,62,61,65
-15104,-100,-6108,55,62,60,65
-14896,144,-6196,55,62,60,65
-14380,100,-6312,55,56,60,59
-14044,76,-6376,55,56,61,59
-13832,-136,-6100,54,59,61,56
-15208,-160,-5256,55,57,60,57
-16840,4,-3952,55,57,60,59
-17684,-400,-3076,55,56,60,56
-18548,-280,-1292,56,57,61,60
-19184,1524,1936,56,56,61,59
-18304,3312,3916,56,55,61,59
-15196,4168,3560,57,54,62,57
-13112,3060,2736,58,56,63,58
-13188,1804,5220,58,57,65,59
-15840,3176,8216,61,59,65,59
-21128,6500,8684,65,59,69,60
-29736,8644,7576,70,59,74,61
-30996,9604,5216,73,60,76,54
-22336,4896,-1048,75,61,78,58
-20528,5468,-3772,77,62,81,64
-19504,7108,-8752,79,63,82,65
-16396,4644,-16836,80,64,84,60
-15584,3956,-21372,81,65,85,61
-14556,3664,-27168,81,65,86,58
-15288,3016,-30024,82,66,87,61
-18860,236,-29732,82,66,87,63
-22792,-1200,-27640,83,67,88,61
-29432,-3492,-23668,83,67,88,66
-32768,-5888,-18760,83,67,88,61
-32768,-7760,-14348,84,67,88,63
-32768,-8744,-12084,84,67,89,69
-32768,-9188,-9908,84,67,89,70
-32768,-8592,-8780,84,67,89,64
-32768,-8020,-8148,84,67,89,66
-32768,-7836,-8224,84,67,89,70
-26248,-7612,-7708,84,68,89,74
-19540,-6912,-7224,84,68,89,75
-14196,-5744,-6204,84,69,89,75
-11664,-5000,-5528,84,68,89,75
-8692,-4444,-4856,84,68,89,73
-6688,-4140,-4044,84,67,89,69
-6040,-4208,-3632,84,68,89,72
-5584,-4116,-3260,84,68,89,72
-6128,-4172,-3336,84,68,89,74
-7100,-4256,-3176,84,68,89,74
-8772,-4548,-3372,84,69,89,74
-10784,-5116,-3364,84,69,89,76
-12100,-5528,-3396,84,69,89,76
-13836,-6200,-3448,84,69,89,75
-15236,-6836,-3288,84,69,89,73
-15872,-7260,-3352,84,69,89,74
-16356,-7732,-3300,84,69,89,73
-16384,-8328,-3468,84,70,89,73
-16128,-8388,-3624,84,70,89,71
-15808,-8148,-3892,84,70,89,74
-15692,-7520,-3856,84,69,89,75
-15572,-6408,-3936,84,69,89,75
-15596,-5304,-3976,84,70,89,76
-15624,-3468,-4112,84,70,89,76
-15596,-1588,-4196,84,70,89,76
-15560,172,-4072,84,70,89,76
-15304,1436,-4236,84,70,89,76
-14964,3012,-4408,84,70,89,77
-14504,4748,-4420,84,70,89,77
-14100,5648,-4472,84,70,89,77
-13624,6848,-4644,84,70,89,77
-13416,7520,-4716,84,70,89,78
-12880,8484,-4792,84,70,89,78
-12896,9056,-4836,84,70,89,78
-12884,9416,-4812,84,71,89,78
-12872,9672,-4872,84,71,89,78
-13072,9692,-4932,84,71,89,78
-13220,9604,-4924,84,71,89,78
-13732,9144,-5052,85,71,89,78
-14216,8472,-5212,84,71,89,78
-14476,7808,-5516,84,72,89,78
-15264,6704,-5676,84,71,89,79
-15520,5868,-5792,85,71,89,79
-15872,4372,-5828,85,71,89,79
-16072,3008,-5924,85,71,89,78
-16116,2184,-6180,85,71,89,79
-16080,724,-6172,85,71,89,79
-15708,-64,-6388,85,72,90,79
-15872,-856,-5896,85,71,90,79
-15628,-2120,-6008,85,72,90,79
-15444,-2956,-5932,85,71,90,79
-15560,-3380,-5756,85,72,90,79
-15652,-4072,-5732,85,71,90,79
-15688,-4488,-5628,85,71,90,80
-15764,-4576,-5492,85,71,90,79
-16204,-4936,-5292,86,71,91,79
-16464,-5408,-5164,86,71,91,80
-16364,-5664,-4772,86,71,91,80
-16288,-5940,-4860,86,72,91,79
-16000,-6040,-4368,86,72,91,80
-15772,-6120,-4128,86,72,91,81
-15692,-6360,-4088,86,72,91,80
-15708,-6264,-3876,86,71,91,81
-16104,-6180,-4028,86,72,91,81
-16232,-6196,-3780,86,72,91,81
-16432,-5904,-3956,86,72,91,81
-16520,-5696,-4260,86,72,91,81
-16584,-5252,-4464,86,72,91,81
-16412,-4828,-4504,86,72,91,81
-16304,-4516,-4708,86,71,91,82
-15996,-3860,-4836,87,72,92,82
-15788,-3400,-4996,86,72,92,81
-15692,-2952,-5168,86,72,92,82
-15696,-2304,-5208,86,73,92,81
-15744,-1804,-5168,86,72,92,82
-15884,-1160,-5388,87,72,92,81
-15992,-760,-5432,86,72,92,81
-16172,-348,-5592,86,72,92,81
-16328,168,-5676,87,72,92,81
-16304,528,-5724,87,72,92,81
-16408,944,-5800,87,72,92,82
-16448,1176,-5768,86,72,92,81
-16396,1576,-5824,87,72,92,82
-16308,1888,-5848,86,71,92,82
-16348,1980,-5760,87,71,92,81
-16384,2276,-5748,87,71,92,81
-16340,2424,-5852,87,72,92,81
-16412,2564,-5472,87,71,91,81
-16528,2372,-5340,87,72,91,82
-16572,2348,-5204,86,72,91,81
-16444,2376,-5188,86,72,91,81
-16588,2092,-5168,86,71,91,81
-16524,2040,-5096,87,71,91,81
-16600,2068,-4884,86,71,91,81
-16608,1864,-4856,86,71,91,81
-16520,1820,-4692,86,71,91,81
-16456,1620,-4572,86,71,91,80
-16532,1416,-4364,86,70,91,81
-16548,1368,-4364,86,71,91,80
-16680,1000,-4316,86,70,90,78
-16748,760,-4456,85,69,90,77
-16688,388,-4704,85,69,90,74
-16208,24,-5172,85,69,90,74
-15972,-384,-5080,85,67,90,72
-15320,-832,-5268,85,66,89,72
-14976,-1024,-5296,85,67,89,71
-14944,-1408,-5208,84,66,89,70
-14952,-1656,-5112,84,65,89,68
-15480,-1808,-4976,84,65,89,67
-15660,-1932,-4932,83,65,88,67
-16176,-2060,-5052,83,65,88,66
-16204,-2144,-5040,83,64,87,67
-16044,-2124,-4984,82,64,87,65
-15932,-2192,-5024,82,63,86,63
-15852,-2364,-5040,82,63,86,62
-16068,-2284,-5276,82,62,86,61
-16252,-2276,-5416,81,62,86,60
-16840,-2196,-5736,80,62,85,61
-17472,-2076,-5920,80,60,85,60
-17824,-1856,-6084,79,60,84,59
-18408,-1824,-6232,78,59,84,59
-18732,-1840,-6512,78,59,83,58
-19020,-1960,-6520,77,59,83,58
-19004,-2004,-6644,76,59,82,58
-19072,-2352,-6480,76,59,82,59
-18920,-2612,-6156,75,59,81,58
-19000,-2980,-6080,74,58,80,57
-19040,-3064,-5936,74,58,79,58
-19344,-3316,-5692,73,57,78,58
-19772,-3544,-5436,73,56,78,58
-20036,-3600,-5436,72,57,77,58
-20364,-3636,-5624,71,58,77,59
-20692,-3920,-6000,70,58,76,58
-20952,-4004,-6136,69,58,75,59
-21244,-4140,-6540,68,58,75,59
-20916,-4556,-7040,67,59,75,58
-20596,-4728,-7760,66,59,74,59
-20024,-4852,-8428,66,60,74,59
-19652,-4928,-8856,65,60,73,60
-19288,-4844,-9180,64,61,73,60
-19484,-4672,-9196,64,61,72,60
-19880,-4600,-9392,64,62,72,61
-20540,-4056,-9348,63,62,71,60
,,,,,,
,,,,,,
-11380,-2516,-6792,67,61,73,59
-10764,-2528,-6972,67,61,73,59
-10480,-2512,-6988,67,62,73,60
-10332,-2396,-6844,67,61,73,60
-10332,-2092,-6792,67,62,73,60
-10448,-1776,-6584,67,63,73,61
-10472,-1556,-6444,68,63,73,62
-10572,-1472,-6096,67,63,73,62
-10716,-1368,-6004,67,63,73,61
-10996,-1316,-6080,68,63,73,61
-10968,-1116,-6124,67,63,73,60
-10840,-964,-6412,68,63,72,60
-10804,-1092,-6740,67,63,72,60
-10184,-1364,-7336,67,63,72,59
-9992,-1572,-7768,67,62,72,60
-9448,-1948,-8276,67,63,72,61
-8792,-2624,-8652,67,63,73,60
-9012,-2344,-8944,67,63,72,60
-9228,-2428,-8908,67,63,72,60
-9704,-3096,-8888,67,63,72,60
-10132,-3560,-8420,67,63,72,61
-10736,-3576,-8312,67,62,72,61
-11368,-3756,-8424,67,63,72,61
-11732,-4268,-8512,67,63,72,61
-11944,-4768,-8220,67,62,72,60
-12124,-4872,-8352,67,64,72,61
-11984,-4796,-8336,67,63,72,58
-11948,-5060,-8264,67,63,72,59
-11904,-5444,-7912,67,63,72,58
-12012,-5492,-7880,67,63,72,60
-12024,-5564,-7792,67,62,72,58
-12040,-5696,-7656,67,62,72,57
-12388,-5964,-7312,67,62,72,59
-12768,-6180,-7296,66,62,71,60
-12888,-6248,-7188,66,63,72,60
-13348,-6536,-6968,66,63,72,60
-13680,-6612,-6980,66,63,72,60
-13836,-6924,-6712,66,63,71,59
-13952,-6796,-6872,66,62,72,58
-14380,-6632,-6708,66,62,71,60
-14508,-6852,-6800,66,63,71,57
-14580,-6976,-6740,66,62,71,57
-14772,-6976,-6744,66,63,72,57
-14832,-6884,-6556,65,63,71,57
-15036,-6860,-6396,65,63,71,58
-15044,-6724,-6324,65,62,71,58
-15040,-6652,-6076,65,62,71,60
-15132,-6336,-5880,65,62,71,61
-15212,-6308,-5816,65,62,71,60
-15276,-5988,-5712,65,62,71,61
-15404,-5656,-5712,65,61,71,60
-15684,-5368,-5656,65,62,71,60
-15852,-5172,-5668,65,62,71,60
-15960,-4864,-5644,65,62,71,60
-15916,-4708,-5636,65,62,71,60
-16044,-4396,-5692,65,62,70,61
-16108,-4220,-5724,64,62,70,60
-16476,-3888,-5672,65,61,70,60
-16704,-3616,-5744,64,61,70,60
-16880,-3184,-5604,64,61,70,60
-17092,-3136,-5668,64,61,70,60
-17364,-2776,-5528,64,61,70,60
-17436,-2396,-5592,64,61,70,60
-17528,-2228,-5460,64,61,69,60
-17580,-1972,-5360,64,60,69,61
-17600,-1800,-5332,64,60,69,61
-17672,-1568,-5192,63,60,69,60
-17740,-1392,-5144,63,60,69,60
-17828,-1272,-5156,64,61,69,60
-17864,-1048,-4916,64,61,68,59
-17900,-792,-4804,64,60,68,60
-17848,-560,-4752,63,61,68,60
-17744,-364,-4788,64,61,68,60
-17780,-304,-4616,64,61,68,60
-18016,-40,-4452,64,60,68,60
-17972,180,-4340,63,61,68,59
-17944,120,-4392,63,61,68,61
-18244,284,-4180,63,60,67,59
-18264,400,-3940,63,60,68,60
-18520,564,-4032,63,60,67,60
-18568,584,-3828,62,60,68,60
-18476,624,-3752,62,60,67,60
-18412,832,-3788,62,61,67,60
-18368,980,-3620,62,60,67,60
-18180,1144,-3680,62,60,67,60
-18136,1292,-3576,62,60,67,61
-17980,1528,-3728,62,60,67,60
-18024,1636,-3744,62,60,67,60
-17912,1616,-3596,62,60,67,60
-17796,1800,-3548,62,60,67,61
-17940,1772,-3616,62,60,67,61
-18080,1680,-3684,61,61,67,61
-18724,1444,-3628,61,60,67,60
-19252,1568,-3768,62,61,66,60
-19696,1684,-3568,61,60,67,61
-19820,1512,-3612,61,60,66,60
-19664,1356,-3828,61,60,66,61
-19460,1048,-3644,61,60,66,60
-19116,912,-3780,60,61,66,61
-18624,728,-3656,61,60,66,61
-18636,452,-3360,61,60,66,61
-18692,268,-3396,61,59,66,61
-18908,176,-3252,60,59,66,61
-18900,-24,-3100,60,60,66,61
-18648,-348,-2884,61,60,66,61
-18352,-516,-3024,61,60,65,61
-18112,-612,-3008,61,59,65,61
-17936,-764,-3020,61,59,65,61
-17860,-748,-3144,61,60,65,61
-17336,-828,-3232,61,60,65,61
-17208,-972,-3036,61,60,65,61
-17504,-1040,-2964,61,60,65,60
-17788,-1048,-2864,61,60,65,60
-18120,-1068,-2672,61,60,65,58
-18372,-1176,-2808,60,60,65,59
-18328,-1300,-2832,60,60,65,60
-18576,-1172,-2776,60,60,65,61
-18360,-1068,-2496,60,60,65,60
-18200,-964,-2628,60,60,66,60
-17876,-812,-2752,60,60,66,61
-17500,-632,-2896,60,60,66,62
-17372,-576,-3112,60,60,65,62
-17248,-220,-3012,60,60,65,62
-17024,40,-3152,60,60,65,63
-17060,156,-3220,60,60,65,63
-17240,288,-3192,60,60,65,63
-17116,604,-3748,60,60,65,63
-17052,1196,-3584,60,60,65,63
-17192,760,-3868,60,60,65,64
-16956,460,-4164,60,60,65,64
-16740,388,-4196,60,60,65,64
-16788,360,-4288,60,60,65,64
-17036,288,-4624,60,60,65,64
-17440,408,-4324,60,60,65,64
-17896,364,-4488,60,61,65,64
-18164,440,-4980,60,61,65,64
-17988,468,-4916,60,61,65,64
-17968,368,-5052,59,61,65,64
-17936,148,-5280,59,61,65,64
-17668,196,-5512,59,60,65,64
-17508,288,-5624,59,60,65,64
-17432,300,-5596,59,60,65,64
-17232,208,-5744,59,61,64,64
-16860,396,-5836,59,60,64,64
-16676,356,-5860,59,61,64,63
-16272,244,-6048,59,61,64,64
-15956,224,-6000,59,60,64,63
-15500,12,-6276,59,61,64,63
-15104,260,-6316,59,61,64,63
-15148,168,-5908,59,61,64,63
-14916,160,-6244,58,61,64,63
-14732,48,-6116,58,61,64,63
-14748,164,-6368,58,61,64,63
-14760,52,-6280,58,61,64,63
-15048,20,-6420,58,61,64,63
-15404,12,-6500,58,61,64,63
-15596,-80,-6480,58,61,64,64
-15732,-248,-6604,58,61,64,63
-16076,-496,-6800,58,62,64,63
-16204,-660,-6776,58,62,64,63
-16092,-1052,-7048,58,62,64,63
-16304,-1480,-6824,58,62,63,64
-16260,-1636,-6892,58,62,63,63
-16124,-1948,-6800,58,61,63,63
-16072,-2356,-6672,58,61,63,63
-16080,-2472,-6732,58,62,63,63
-16128,-2628,-6740,58,62,63,63
-16144,-2788,-6404,57,62,63,63
-16152,-2912,-6404,58,62,63,62
-16112,-2976,-6408,57,62,63,62
-16104,-3084,-6276,57,62,63,63
-16076,-3136,-6128,57,62,63,63
-16080,-3360,-6180,57,61,63,62
-15924,-3228,-6316,57,61,63,62
-15668,-3256,-6232,57,62,63,62
-15404,-3256,-6160,57,61,63,63
-15124,-3260,-6228,57,61,63,62
-14876,-3100,-6252,57,61,63,62
-14604,-3148,-6336,57,61,63,63
-14168,-2972,-6336,57,62,63,63
-13996,-2772,-6348,57,62,63,63
-13692,-2668,-6116,57,62,63,63
-13500,-2632,-6400,57,62,62,63
-13400,-2468,-6408,57,62,63,63
-13244,-2224,-6504,57,62,63,63
-13068,-2000,-6380,57,56,62,59
-12816,-1944,-6360,56,56,62,59
-13152,-2112,-6456,57,56,62,60
-14472,-2640,-5848,57,58,62,58
-17340,-2628,-4648,57,58,62,57
-18292,-3372,-3852,57,58,62,59
-18680,-4032,-3084,56,57,62,56
-18228,-4104,-2608,56,55,62,57
-17440,-4080,-1296,57,54,61,57
-16488,-4016,-24,57,54,62,61
-15776,-3172,1124,57,55,63,56
-14888,-736,3100,58,53,63,56
-13364,1360,3956,58,53,64,56
-10020,2980,4568,59,55,65,57
-8344,2772,5700,60,53,65,59
-10072,3388,7368,64,54,67,59
-19752,5068,9228,69,56,73,56
-27868,7520,8504,73,59,76,57
-29316,9432,2976,76,63,79,63
-23016,7016,-408,78,66,81,62
-24020,11012,6048,80,67,84,57
-23204,14676,7444,81,66,85,64
-17564,13100,2596,82,67,87,61
-21392,11300,-1188,83,67,88,64
-28036,10792,-2916,84,68,89,69
-32768,8344,-8324,85,69,89,68
-32768,8852,-15620,85,68,90,72
-32768,10156,-21196,86,69,90,69
-32768,9944,-23584,86,69,91,69
-32768,8624,-26244,86,70,91,70
-32768,3496,-28004,86,69,91,74
-32768,-3688,-28000,86,70,91,74
-32768,-8528,-27536,86,69,91,75
-27568,-13972,-25544,86,70,91,75
-23512,-15068,-21264,86,70,91,75
-21380,-13440,-15472,86,70,91,75
-19880,-10948,-9124,86,70,91,76
-17340,-8560,-3512,86,71,91,76
-15292,-7332,-412,86,71,91,78
-12216,-6148,3092,86,71,90,78
-9708,-4808,5024,86,71,90,78
-8376,-3740,5696,85,70,90,78
-6980,-2616,6164,85,70,90,78
-6076,-1740,5972,85,70,90,79
-4920,-336,4960,85,70,90,79
-4360,-124,3808,85,70,90,79
-4104,-352,2088,85,71,90,79
-4328,-816,660,85,71,89,81
-5972,-2416,-976,85,70,89,81
-7236,-3708,-1796,84,70,89,81
-9736,-5664,-2812,84,70,89,81
-11460,-6620,-3320,84,70,89,81
-14324,-7708,-3232,84,71,89,81
-16704,-8232,-3280,84,72,89,81
-18676,-8300,-3464,84,71,89,81
-19628,-7876,-3636,84,71,88,82
-20464,-6076,-4244,83,72,88,82
-20800,-3720,-4788,83,72,88,82
-20192,-696,-5092,83,72,88,82
-19344,1128,-5420,83,73,88,82
-17856,3416,-5384,83,73,88,82
-16712,4432,-5148,83,73,88,81
-15052,5464,-4796,83,73,88,80
-13616,5836,-4248,82,73,87,81
-12412,6004,-3784,82,73,87,80
-11536,6632,-3296,82,73,87,80
-11072,7172,-2756,82,73,87,80
-11248,7420,-2792,82,74,87,80
-11640,7628,-3108,82,74,87,82
-12300,7380,-3740,82,74,87,82
-13148,6656,-4276,82,75,86,82
-14172,5516,-4864,82,74,87,83
-15048,3544,-5288,82,75,86,84
-15388,1988,-5360,82,75,86,85
-15524,-108,-5460,81,75,86,86
-15464,-1440,-5312,81,75,86,85
-15340,-3260,-5024,81,75,86,85
-15148,-4712,-4576,82,75,86,86
-15200,-5584,-4088,81,74,86,86
-15420,-5932,-3932,81,75,86,86
-15712,-5928,-3692,81,75,86,86
-16100,-5660,-3588,81,75,86,86
-16288,-5324,-3688,81,74,86,87
-16340,-4992,-3888,81,74,86,86
-16304,-4400,-4276,81,75,86,87
-16124,-3964,-4432,81,75,86,87
-15800,-3656,-4556,81,74,86,87
-15452,-3160,-4896,81,75,86,87
-15232,-2756,-5088,81,75,86,87
-14960,-2300,-5432,81,75,86,87
-14872,-1936,-5380,81,75,86,87
-14916,-1612,-5520,81,76,86,87
-15172,-1264,-5700,81,75,86,87
-15732,-1280,-5504,81,75,86,87
-15976,-1112,-5700,81,75,86,87
-16320,-1096,-5840,81,75,86,86
-16648,-872,-5952,81,75,86,86
-16636,-716,-6012,81,75,86,86
-16584,-464,-6192,81,75,86,86
-16564,-260,-6256,81,76,86,86
-16588,-160,-6244,81,75,86,86
-16240,-100,-6300,81,75,86,86
-16040,-16,-6056,81,75,86,86
-15804,48,-6232,81,76,86,86
-15760,-64,-6136,81,75,86,86
-15632,-200,-6244,81,76,86,86
-15664,-528,-6276,81,76,86,86
-15656,-708,-6396,81,75,86,86
-15708,-1208,-6380,81,76,87,87
-16036,-1656,-6588,81,76,87,87
-16196,-2080,-6724,81,76,87,87
-16260,-2672,-6720,81,76,87,88
-16408,-2972,-6868,82,76,87,88
-16668,-3292,-7016,81,76,87,87
-16800,-3476,-7164,81,76,87,87
-17076,-3444,-7200,82,76,87,86
-17024,-3524,-7268,81,76,87,87
-17072,-3272,-7468,81,76,87,87
-17004,-3044,-7288,81,76,87,87
-16872,-2824,-7220,81,75,87,85
-16688,-2208,-7296,81,75,87,87
-16704,-1888,-7264,81,75,87,88
-16556,-1340,-7152,81,76,87,87
-16268,-864,-7256,81,75,87,87
-16104,-320,-7144,81,76,86,88
-15924,-80,-7012,81,76,86,89
-15728,384,-6696,81,76,86,89
-15808,476,-6440,81,76,86,88
-15724,836,-6180,80,76,86,87
-15624,984,-5952,81,75,86,87
-15652,1056,-5792,81,75,86,88
-15880,1076,-5696,80,75,86,89
-15820,908,-5636,80,75,86,88
-15860,760,-5372,80,76,86,88
-15852,480,-5236,80,76,86,87
-15716,196,-5044,80,77,86,88
-15584,24,-4912,80,77,86,86
-15516,-384,-4808,80,77,86,88
-15572,-804,-4732,80,77,86,89
-15552,-1012,-4724,80,77,86,89
-15564,-1244,-4780,80,77,86,90
-15556,-1632,-4780,80,77,85,92
-15584,-1948,-4724,80,77,85,92
-15720,-2232,-4896,79,76,85,92
-15704,-2296,-4660,79,76,85,92
-15864,-2712,-4812,79,77,84,92
-15884,-2772,-4852,78,76,84,91
-15796,-2816,-4820,78,77,84,92
-15708,-2828,-4876,78,77,84,92
-15700,-3012,-5000,78,77,84,93
