x,y,z,s1,s2,s3,s4
-9552,-1724,2272,68,65,74,69
-10112,-844,1812,68,65,74,69
-10724,-400,1564,69,65,75,69
-11868,524,1252,68,65,74,69
-12600,1044,1120,68,66,74,69
-13932,2048,912,68,65,74,69
-14692,2404,768,68,66,74,69
-15680,2944,280,68,65,74,69
-16128,3108,28,68,66,74,69
-16824,3780,-236,68,66,74,69
-17468,4136,-432,68,65,74,70
-18776,4532,-832,68,65,74,69
-19580,4836,-932,67,66,74,69
-20488,5380,-1548,68,66,74,69
-21444,5948,-1752,68,66,74,69
-21936,6176,-2048,68,67,74,69
-22288,6940,-2676,67,66,74,69
-22672,7612,-3008,67,66,74,69
-22828,8052,-3280,67,66,73,70
-23172,9068,-3920,68,65,73,69
-23440,9520,-4436,67,65,73,70
-23420,10460,-4952,67,65,73,69
-23412,11020,-5236,67,65,73,69
-22956,11948,-5432,67,65,73,69
-22712,12212,-5468,67,65,73,69
-25920,12012,-5000,66,65,73,68
-22116,14780,-5828,66,65,73,68
-20428,14256,-5692,66,65,73,69
-19804,13952,-5452,66,65,73,68
-20464,14076,-5376,66,65,73,68
-20768,14064,-5168,66,64,72,68
-20488,14156,-5100,66,65,72,68
-19716,13684,-4792,66,65,72,68
-19636,13128,-4152,66,65,72,68
-18736,12708,-3680,66,64,72,68
-17760,12332,-3332,66,64,72,68
-17548,11916,-2380,66,64,72,67
-17716,10992,-1488,66,63,72,66
-19036,10672,-384,66,62,72,67
-19416,10212,336,66,63,72,67
-19764,9408,1252,66,64,72,67
-19644,9148,1724,66,63,72,67
-19832,8392,2108,66,63,72,68
-19760,7956,2232,66,64,71,68
-18956,7888,2156,66,63,71,69
-18236,7664,2288,66,62,71,69
-17004,7180,2048,66,64,71,69
-16672,6584,1672,66,64,71,69
-16080,6312,1376,66,64,71,69
-15392,6324,632,66,64,71,67
-14740,6080,144,65,64,71,67
-13652,5708,-844,65,62,71,68
-13376,5700,-1328,65,62,71,68
-13180,5000,-2048,65,62,71,68
-13180,4644,-2588,65,62,71,68
-13400,3632,-3120,65,62,70,67
-13952,2532,-3292,65,61,70,67
-13932,1872,-3436,65,61,70,66
-13388,544,-3388,65,61,70,66
-13320,-776,-3164,65,60,70,67
-13200,-1208,-2888,65,62,70,68
-11156,-1568,-2508,65,63,70,68
-9736,-2012,-2784,65,64,70,67
-8936,-1988,-3240,65,64,70,67
-8516,-2480,-4536,65,63,70,66
-7652,-2548,-5784,65,63,70,64
-6156,-2400,-6712,65,62,71,65
-3720,-3128,-7356,66,65,71,69
-5324,-3848,-7196,67,61,74,65
-11900,-3836,-5628,71,64,76,62
-7044,-2816,-8752,74,65,80,66
-780,-1248,-10568,77,65,82,66
-5448,-2444,-12244,80,67,85,68
-16388,-2472,-13240,82,69,86,69
-32112,-3052,-13068,83,69,87,70
-32768,1624,-10728,85,69,88,73
-32768,3160,-11404,86,70,90,74
-32768,3204,-9124,86,71,91,75
-32768,116,-7240,87,71,91,75
-32768,-1544,-6624,87,70,92,73
-32768,-1632,-8516,88,71,92,67
-32768,-2872,-12340,88,70,92,70
-32768,-4236,-15384,88,71,93,73
