x,y,z,s1,s2,s3,s4
-14404,-1124,-2788,49,49,61,56
-14436,-952,-2924,50,49,61,56
-14432,-944,-2868,50,48,61,56
-14516,-832,-2888,49,49,61,56
-14724,-808,-3244,49,49,61,56
-14812,-788,-3308,49,49,61,55
-15028,-756,-3456,49,49,61,56
-15340,-748,-3396,49,49,61,56
-15276,-744,-3524,49,49,61,57
-15560,-732,-3712,49,49,60,56
-15512,-768,-3908,49,48,61,56
-15536,-864,-4004,49,49,61,56
-15496,-780,-3988,50,49,61,56
-15424,-752,-4024,49,49,61,56
-15312,-756,-4180,49,49,61,56
-15352,-712,-4080,49,48,61,56
-15216,-824,-4164,49,49,61,56
-15152,-780,-4284,49,49,61,56
-15276,-624,-4228,50,48,60,56
-15384,-600,-4064,50,49,61,56
-15156,-548,-4188,50,49,61,57
-15292,-460,-4308,50,48,61,56
-15284,-448,-4208,49,49,61,56
-15316,-336,-4220,49,49,61,56
-15256,-136,-4280,49,49,61,56
-15212,-56,-4092,49,50,60,56
-15280,196,-4336,49,49,61,56
-15292,264,-4256,50,49,61,56
-15404,452,-4240,50,48,61,56
-15392,400,-4264,49,49,61,56
-15540,628,-4352,50,49,61,56
-15612,772,-4372,50,49,61,56
-15536,904,-4388,49,49,61,56
-15616,980,-4288,50,49,61,56
-15636,972,-4400,50,49,61,56
-15612,980,-4544,50,49,61,56
-15488,1092,-4484,50,49,61,56
-15460,1012,-4476,50,49,61,56
-15388,1072,-4652,50,49,61,56
-15348,996,-4584,50,49,61,56
-15396,896,-4704,50,49,61,56
-15596,760,-4444,50,50,61,56
-15728,784,-4724,50,49,61,56
-15620,684,-4804,50,49,61,56
-15488,516,-4780,50,49,61,56
-15480,436,-4824,50,49,61,56
-15440,372,-4612,50,49,61,56
-15412,192,-4832,50,49,61,56
-15392,164,-4948,49,50,62,56
-15396,80,-4660,50,50,61,56
-15452,-52,-4864,50,50,61,56
-15388,-128,-4844,50,50,61,55
-15496,-84,-4804,51,50,61,56
-15464,-256,-4812,50,50,61,56
-15540,-232,-4816,50,50,61,56
-15520,-308,-4900,50,50,61,56
-15692,-328,-4916,50,50,61,56
-15844,-396,-4948,51,50,61,56
-15852,-376,-4928,51,50,62,56
-15900,-240,-5168,50,50,62,56
